ms2_is2,500000,inc,1,0,21
ms3_is2,500000,inc,1,0,23
ms1_idx,500000,inc,1,0,55
ms2_idx,500000,inc,1,0,26
ms3_idx,500000,inc,1,0,24
ms1,600000,inc,1,0,64
ms2,600000,inc,1,0,31
ms3,600000,inc,1,0,30
ms2_is2,600000,inc,1,0,25
ms3_is2,600000,inc,1,0,29
ms1_idx,600000,inc,1,0,68
ms2_idx,600000,inc,1,0,31
ms3_idx,600000,inc,1,0,31
ms1,700000,inc,1,0,75
ms2,700000,inc,1,0,37
ms3,700000,inc,1,0,36
ms2_is2,700000,inc,1,0,30
ms3_is2,700000,inc,1,0,36
ms1_idx,700000,inc,1,0,80
ms2_idx,700000,inc,1,0,36
ms3_idx,700000,inc,1,0,37
ms1,800000,inc,1,0,85
ms2,800000,inc,1,0,42
ms3,800000,inc,1,0,42
ms2_is2,800000,inc,1,0,34
ms3_is2,800000,inc,1,0,40
ms1_idx,800000,inc,1,0,91
ms2_idx,800000,inc,1,0,42
ms3_idx,800000,inc,1,0,43
ms1,900000,inc,1,0,95
ms2,900000,inc,1,0,48
ms3,900000,inc,1,0,46
ms2_is2,900000,inc,1,0,39
ms3_is2,900000,inc,1,0,46
ms1_idx,900000,inc,1,0,101
ms2_idx,900000,inc,1,0,48
ms3_idx,900000,inc,1,0,49
ms1,1000000,inc,1,0,106
ms2,1000000,inc,1,0,54
ms3,1000000,inc,1,0,52
ms2_is2,1000000,inc,1,0,43
ms3_is2,1000000,inc,1,0,51
ms1_idx,1000000,inc,1,0,115
ms2_idx,1000000,inc,1,0,53
ms3_idx,1000000,inc,1,0,54
ms1,2000000,inc,1,0,217
ms2,2000000,inc,1,0,111
ms3,2000000,inc,1,0,113
ms2_is2,2000000,inc,1,0,90
ms3_is2,2000000,inc,1,0,112
ms1_idx,2000000,inc,1,0,234
ms2_idx,2000000,inc,1,0,111
ms3_idx,2000000,inc,1,0,116
ms1,3000000,inc,1,0,333
ms2,3000000,inc,1,0,171
ms3,3000000,inc,1,0,179
ms2_is2,3000000,inc,1,0,142
ms3_is2,3000000,inc,1,0,174
ms1_idx,3000000,inc,1,0,360
ms2_idx,3000000,inc,1,0,169
ms3_idx,3000000,inc,1,0,185
ms1,4000000,inc,1,0,442
ms2,4000000,inc,1,0,231
ms3,4000000,inc,1,0,238
ms2_is2,4000000,inc,1,0,191
ms3_is2,4000000,inc,1,0,231
ms1_idx,4000000,inc,1,0,479
ms2_idx,4000000,inc,1,0,232
ms3_idx,4000000,inc,1,0,245
ms1,5000000,inc,1,0,566
ms2,5000000,inc,1,0,292
ms3,5000000,inc,1,0,307
ms2_is2,5000000,inc,1,0,243
ms3_is2,5000000,inc,1,0,299
ms1_idx,5000000,inc,1,0,608
ms2_idx,5000000,inc,1,0,295
ms3_idx,5000000,inc,1,0,316
ms1,6000000,inc,1,0,679
ms2,6000000,inc,1,0,356
ms3,6000000,inc,1,0,370
ms2_is2,6000000,inc,1,0,297
ms3_is2,6000000,inc,1,0,360
ms1_idx,6000000,inc,1,0,734
ms2_idx,6000000,inc,1,0,353
ms3_idx,6000000,inc,1,0,381
ms1,7000000,inc,1,0,787
